,InvoiceID,CustomerID,BillToCustomerID,OrderID,DeliveryMethodID,ContactPersonID,AccountsPersonID,SalespersonPersonID,PackedByPersonID,InvoiceDate,CustomerPurchaseOrderNumber,IsCreditNote,CreditNoteReason,Comments,DeliveryInstructions,InternalComments,TotalDryItems,TotalChillerItems,DeliveryRun,RunPosition,ReturnedDeliveryData,ConfirmedDeliveryTime,ConfirmedReceivedBy,LastEditedBy,LastEditedWhen
41,68604,483,401,71578,3,2165,2001,13,11,2022-05-02,15236,False,,,"Suite 275, 593 Huq Avenue",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-02T12:00:00"",""ConNote"":""EAN-125-69654""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-03T10:30:00"",""ConNote"":""EAN-125-69654"",""DriverID"":12,""Latitude"":33.8487376,""Longitude"":-82.2598460,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-03T10:30:00"",""ReceivedBy"":""Klara Rakus""}",2016-05-03 10:30:00,Klara Rakus,12,2016-05-03 07:00:00
42,68605,540,401,71579,3,2279,2001,7,11,2022-05-02,15027,False,,,"Shop 237, 540 Buresova Road",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-02T12:00:00"",""ConNote"":""EAN-125-69655""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-03T10:35:00"",""ConNote"":""EAN-125-69655"",""DriverID"":12,""Latitude"":44.6986707,""Longitude"":-70.4214543,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-03T10:35:00"",""ReceivedBy"":""Åšani Nair""}",2016-05-03 10:35:00,Åšani Nair,12,2016-05-03 07:00:00
43,68606,846,846,71580,3,3046,3046,3,11,2022-05-02,19004,False,,,"Suite 16, 852 Ribeiro Avenue",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-02T12:00:00"",""ConNote"":""EAN-125-69656""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-03T10:40:00"",""ConNote"":""EAN-125-69656"",""DriverID"":12,""Latitude"":34.2350067,""Longitude"":-117.3081000,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-03T10:40:00"",""ReceivedBy"":""Malorie Bousquet""}",2016-05-03 10:40:00,Malorie Bousquet,12,2016-05-03 07:00:00
44,68607,187,1,71581,3,1373,1001,16,11,2022-05-02,17521,False,,,"Suite 85, 1297 Hrdlickova Boulevard",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-02T12:00:00"",""ConNote"":""EAN-125-69657""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-03T10:45:00"",""ConNote"":""EAN-125-69657"",""DriverID"":12,""Latitude"":43.2122486,""Longitude"":-82.9896604,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-03T10:45:00"",""ReceivedBy"":""Biplab De""}",2016-05-03 10:45:00,Biplab De,12,2016-05-03 07:00:00
45,68608,481,401,71582,3,2161,2001,14,11,2022-05-02,11450,False,,,"Suite 283, 1410 Shergill Lane",,3,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-02T12:00:00"",""ConNote"":""EAN-125-69658""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-03T10:50:00"",""ConNote"":""EAN-125-69658"",""DriverID"":12,""Latitude"":36.8503352,""Longitude"":-91.7862581,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-03T10:50:00"",""ReceivedBy"":""Agrita Kalnina""}",2016-05-03 10:50:00,Agrita Kalnina,12,2016-05-03 07:00:00
46,68609,124,1,71583,3,1247,1001,14,11,2022-05-02,10368,False,,,"Suite 157, 1419 Hadrabova Avenue",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-02T12:00:00"",""ConNote"":""EAN-125-69659""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-03T10:55:00"",""ConNote"":""EAN-125-69659"",""DriverID"":12,""Latitude"":40.7511704,""Longitude"":-80.9370320,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-03T10:55:00"",""ReceivedBy"":""Sevim AydÄ±n""}",2016-05-03 10:55:00,Sevim AydÄ±n,12,2016-05-03 07:00:00
47,68610,544,401,49197,3,2287,2001,2,10,2022-05-03,11454,False,,,"Unit 39, 1028 Carrillo Boulevard",,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69660""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T07:05:00"",""ConNote"":""EAN-125-69660"",""DriverID"":8,""Latitude"":34.3606453,""Longitude"":-85.5216276,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T07:05:00"",""ReceivedBy"":""Lalit Ogra""}",2016-05-04 07:05:00,Lalit Ogra,8,2016-05-04 07:00:00
48,68611,588,401,70102,3,2375,2001,7,10,2022-05-03,13196,False,,,"Unit 90, 1648 Mitra Lane",,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69661""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T07:10:00"",""ConNote"":""EAN-125-69661"",""DriverID"":8,""Latitude"":33.1901194,""Longitude"":-96.9916740,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T07:10:00"",""ReceivedBy"":""Duangrat Atitarn""}",2016-05-04 07:10:00,Duangrat Atitarn,8,2016-05-04 07:00:00
49,68612,890,890,71396,3,3090,3090,7,10,2022-05-03,10545,False,,,"Suite 4, 1129 Hulsegge Boulevard",,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69662""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T07:15:00"",""ConNote"":""EAN-125-69662"",""DriverID"":8,""Latitude"":27.2164329,""Longitude"":-98.0644475,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T07:15:00"",""ReceivedBy"":""Olya Izmaylov""}",2016-05-04 07:15:00,Olya Izmaylov,8,2016-05-04 07:00:00
50,68613,117,1,71588,3,1233,1001,15,10,2022-05-03,11393,False,,,"Suite 176, 298 Bucco Lane",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69663""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T07:20:00"",""ConNote"":""EAN-125-69663"",""DriverID"":8,""Latitude"":39.7241289,""Longitude"":-111.1607272,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T07:20:00"",""ReceivedBy"":""Valerio Cardoso""}",2016-05-04 07:20:00,Valerio Cardoso,8,2016-05-04 07:00:00
51,68614,1019,1019,71589,3,3219,3219,8,10,2022-05-03,10579,False,,,"Suite 6, 304 Olly Lane",,1,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69664""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T07:25:00"",""ConNote"":""EAN-125-69664"",""DriverID"":8,""Latitude"":38.7706371,""Longitude"":-82.1987576,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T07:25:00"",""ReceivedBy"":""Dhanishta Pullela""}",2016-05-04 07:25:00,Dhanishta Pullela,8,2016-05-04 07:00:00
52,68615,65,1,71590,3,1129,1001,20,10,2022-05-03,16380,False,,,"Suite 18, 402 Nan Road",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69665""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T07:30:00"",""ConNote"":""EAN-125-69665"",""DriverID"":8,""Latitude"":32.0045624,""Longitude"":-102.5129264,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T07:30:00"",""ReceivedBy"":""Hanuman Dubey""}",2016-05-04 07:30:00,Hanuman Dubey,8,2016-05-04 07:00:00
53,68616,934,934,71591,3,3134,3134,3,10,2022-05-03,18998,False,,,"Shop 7, 548 Bures Crescent",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69666""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T07:35:00"",""ConNote"":""EAN-125-69666"",""DriverID"":8,""Latitude"":43.7363438,""Longitude"":-94.4363592,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T07:35:00"",""ReceivedBy"":""Ivan Sepulveda""}",2016-05-04 07:35:00,Ivan Sepulveda,8,2016-05-04 07:00:00
54,68617,510,401,71592,3,2219,2001,15,10,2022-05-03,15306,False,,,"Suite 187, 1015 Chowdary Boulevard",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69667""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T07:40:00"",""ConNote"":""EAN-125-69667"",""DriverID"":8,""Latitude"":41.2108829,""Longitude"":-84.9669112,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T07:40:00"",""ReceivedBy"":""Manish Ghosh""}",2016-05-04 07:40:00,Manish Ghosh,8,2016-05-04 07:00:00
55,68618,1035,1035,71593,3,3235,3235,20,10,2022-05-03,10284,False,,,"Suite 8, 1768 Kwanjai Crescent",,4,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69668""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T07:45:00"",""ConNote"":""EAN-125-69668"",""DriverID"":8,""Latitude"":34.0640539,""Longitude"":-95.0270641,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T07:45:00"",""ReceivedBy"":""Manjunatha Karnik""}",2016-05-04 07:45:00,Manjunatha Karnik,8,2016-05-04 07:00:00
56,68619,2,1,71594,3,1003,1001,3,10,2022-05-03,12916,False,,,"Shop 245, 705 Dita Lane",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69669""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T07:50:00"",""ConNote"":""EAN-125-69669"",""DriverID"":8,""Latitude"":48.7163356,""Longitude"":-115.8743507,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T07:50:00"",""ReceivedBy"":""Lorena Cindric""}",2016-05-04 07:50:00,Lorena Cindric,8,2016-05-04 07:00:00
57,68620,468,401,71595,3,2135,2001,2,10,2022-05-03,11608,False,,,"Unit 234, 1356 Molina Crescent",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69670""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T07:55:00"",""ConNote"":""EAN-125-69670"",""DriverID"":8,""Latitude"":45.3477401,""Longitude"":-95.2383563,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T07:55:00"",""ReceivedBy"":""Linda Green""}",2016-05-04 07:55:00,Linda Green,8,2016-05-04 07:00:00
58,68621,928,928,71596,3,3128,3128,6,10,2022-05-03,16641,False,,,"Shop 15, 1758 Naicker Boulevard",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69671""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T08:00:00"",""ConNote"":""EAN-125-69671"",""DriverID"":8,""Latitude"":41.8278707,""Longitude"":-73.9651379,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T08:00:00"",""ReceivedBy"":""Arijit Bhuiyan""}",2016-05-04 08:00:00,Arijit Bhuiyan,8,2016-05-04 07:00:00
59,68622,867,867,71597,3,3067,3067,7,10,2022-05-03,18871,False,,,"Unit 11, 1004 Mukherjee Street",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69672""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T08:05:00"",""ConNote"":""EAN-125-69672"",""DriverID"":8,""Latitude"":39.3834313,""Longitude"":-79.1542010,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T08:05:00"",""ReceivedBy"":""Jasna Cerkez""}",2016-05-04 08:05:00,Jasna Cerkez,8,2016-05-04 07:00:00
60,68623,53,1,71598,3,1105,1001,13,10,2022-05-03,12300,False,,,"Suite 217, 1729 Dey Road",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69673""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T08:10:00"",""ConNote"":""EAN-125-69673"",""DriverID"":8,""Latitude"":32.1129257,""Longitude"":-87.9880691,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T08:10:00"",""ReceivedBy"":""Gunnar Persson""}",2016-05-04 08:10:00,Gunnar Persson,8,2016-05-04 07:00:00
61,68624,95,1,71599,3,1189,1001,6,10,2022-05-03,13695,False,,,"Suite 258, 771 Kidambi Road",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69674""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T08:15:00"",""ConNote"":""EAN-125-69674"",""DriverID"":8,""Latitude"":33.0276193,""Longitude"":-96.4341524,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T08:15:00"",""ReceivedBy"":""Alba Ponce""}",2016-05-04 08:15:00,Alba Ponce,8,2016-05-04 07:00:00
62,68625,575,401,71600,3,2349,2001,15,10,2022-05-03,14178,False,,,"Shop 227, 178 Bhogireddy Boulevard",,1,2,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69675""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T08:20:00"",""ConNote"":""EAN-125-69675"",""DriverID"":8,""Latitude"":42.5422939,""Longitude"":-76.6660589,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T08:20:00"",""ReceivedBy"":""Dattaatraeya Tottempudi""}",2016-05-04 08:20:00,Dattaatraeya Tottempudi,8,2016-05-04 07:00:00
63,68626,889,889,71601,3,3089,3089,14,10,2022-05-03,10975,False,,,"Suite 9, 1606 Lill Avenue",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69676""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T08:25:00"",""ConNote"":""EAN-125-69676"",""DriverID"":8,""Latitude"":47.0521927,""Longitude"":-96.9345275,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T08:25:00"",""ReceivedBy"":""Sointu Savonheimo""}",2016-05-04 08:25:00,Sointu Savonheimo,8,2016-05-04 07:00:00
64,68627,850,850,71602,3,3050,3050,8,10,2022-05-03,16893,False,,,"Unit 12, 1529 Gupta Lane",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69677""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T08:30:00"",""ConNote"":""EAN-125-69677"",""DriverID"":8,""Latitude"":43.2049718,""Longitude"":-91.9509965,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T08:30:00"",""ReceivedBy"":""Daakshaayaani Sankaramanchi""}",2016-05-04 08:30:00,Daakshaayaani Sankaramanchi,8,2016-05-04 07:00:00
65,68628,31,1,71603,3,1061,1001,6,10,2022-05-03,16200,False,,,"Shop 238, 1584 Hadrabova Street",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69678""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T08:35:00"",""ConNote"":""EAN-125-69678"",""DriverID"":8,""Latitude"":48.0150980,""Longitude"":-122.0637425,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T08:35:00"",""ReceivedBy"":""Kimberly Pace""}",2016-05-04 08:35:00,Kimberly Pace,8,2016-05-04 07:00:00
66,68629,1015,1015,71604,3,3215,3215,8,10,2022-05-03,13111,False,,,"Suite 11, 599 Margherita Boulevard",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69679""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T08:40:00"",""ConNote"":""EAN-125-69679"",""DriverID"":8,""Latitude"":35.9473614,""Longitude"":-79.3219620,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T08:40:00"",""ReceivedBy"":""Isa Hulsegge""}",2016-05-04 08:40:00,Isa Hulsegge,8,2016-05-04 07:00:00
67,68630,818,818,71605,3,3018,3018,16,10,2022-05-03,15163,False,,,"Unit 16, 1077 Gunes Boulevard",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69680""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T08:45:00"",""ConNote"":""EAN-125-69680"",""DriverID"":8,""Latitude"":34.5387799,""Longitude"":-78.7875209,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T08:45:00"",""ReceivedBy"":""Liia Orav""}",2016-05-04 08:45:00,Liia Orav,8,2016-05-04 07:00:00
68,68631,489,401,71606,3,2177,2001,14,10,2022-05-03,10885,False,,,"Unit 28, 1960 Pak Street",,1,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69681""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T08:50:00"",""ConNote"":""EAN-125-69681"",""DriverID"":8,""Latitude"":45.9860625,""Longitude"":-89.5326435,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T08:50:00"",""ReceivedBy"":""Varuna Ganguly""}",2016-05-04 08:50:00,Varuna Ganguly,8,2016-05-04 07:00:00
69,68632,804,804,71607,3,3004,3004,20,10,2022-05-03,18974,False,,,"Shop 20, 498 Bagheri Lane",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69682""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T08:55:00"",""ConNote"":""EAN-125-69682"",""DriverID"":8,""Latitude"":45.0490377,""Longitude"":-96.6751631,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-04T08:55:00"",""ReceivedBy"":""Aleksandrs Riekstins""}",2016-05-04 08:55:00,Aleksandrs Riekstins,8,2016-05-04 07:00:00
70,68633,59,1,71608,3,1117,1001,8,10,2022-05-03,15315,False,,,"Suite 157, 659 Hybl Boulevard",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69683""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T09:00:00"",""ConNote"":""EAN-125-69683"",""DriverID"":8,""Latitude"":41.3890052,""Longitude"":-70.5133599,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T09:00:00"",""ReceivedBy"":""Margita Kopecka""}",2016-05-04 09:00:00,Margita Kopecka,8,2016-05-04 07:00:00
71,68634,143,1,71609,3,1285,1001,3,10,2022-05-03,18331,False,,,"Shop 237, 612 Gill Crescent",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69684""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T09:05:00"",""ConNote"":""EAN-125-69684"",""DriverID"":8,""Latitude"":41.8650534,""Longitude"":-80.7898089,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T09:05:00"",""ReceivedBy"":""Vaclav Polaskova""}",2016-05-04 09:05:00,Vaclav Polaskova,8,2016-05-04 07:00:00
72,68635,178,1,71610,3,1355,1001,13,10,2022-05-03,14906,False,,,"Suite 139, 902 Rozitis Crescent",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69685""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T09:10:00"",""ConNote"":""EAN-125-69685"",""DriverID"":8,""Latitude"":45.6582937,""Longitude"":-88.4462301,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T09:10:00"",""ReceivedBy"":""Hyun-Doo Song""}",2016-05-04 09:10:00,Hyun-Doo Song,8,2016-05-04 07:00:00
73,68636,427,401,71611,3,2053,2001,16,10,2022-05-03,14114,False,,,"Shop 205, 840 Rezaei Lane",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69686""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T09:15:00"",""ConNote"":""EAN-125-69686"",""DriverID"":8,""Latitude"":42.7697810,""Longitude"":-78.8664229,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T09:15:00"",""ReceivedBy"":""Ivica LuÄic""}",2016-05-04 09:15:00,Ivica LuÄic,8,2016-05-04 07:00:00
74,68637,161,1,71612,3,1321,1001,6,10,2022-05-03,15970,False,,,"Unit 227, 1611 Alfred Lane",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69687""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T09:20:00"",""ConNote"":""EAN-125-69687"",""DriverID"":8,""Latitude"":39.5391550,""Longitude"":-105.2947148,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T09:20:00"",""ReceivedBy"":""Gianguido Lucchesi""}",2016-05-04 09:20:00,Gianguido Lucchesi,8,2016-05-04 07:00:00
75,68638,543,401,71613,3,2285,2001,3,10,2022-05-03,19968,False,,,"Shop 234, 390 Korjus Road",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69688""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T09:25:00"",""ConNote"":""EAN-125-69688"",""DriverID"":8,""Latitude"":43.2250269,""Longitude"":-82.5246458,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T09:25:00"",""ReceivedBy"":""Abhaya Rambhatla""}",2016-05-04 09:25:00,Abhaya Rambhatla,8,2016-05-04 07:00:00
76,68639,600,401,71614,3,2399,2001,7,10,2022-05-03,14157,False,,,"Unit 159, 489 Ganguly Road",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69689""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T09:30:00"",""ConNote"":""EAN-125-69689"",""DriverID"":8,""Latitude"":43.4911322,""Longitude"":-83.3968970,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T09:30:00"",""ReceivedBy"":""Ljubomir Nesic""}",2016-05-04 09:30:00,Ljubomir Nesic,8,2016-05-04 07:00:00
77,68640,29,1,71615,3,1057,1001,7,10,2022-05-03,18009,False,,,"Shop 16, 1606 Ahmadian Road",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69690""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T09:35:00"",""ConNote"":""EAN-125-69690"",""DriverID"":8,""Latitude"":33.6456587,""Longitude"":-85.9124671,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T09:35:00"",""ReceivedBy"":""Karel Hanak""}",2016-05-04 09:35:00,Karel Hanak,8,2016-05-04 07:00:00
78,68641,1014,1014,71616,3,3214,3214,13,10,2022-05-03,16312,False,,,"Shop 13, 1608 Volkan Boulevard",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69691""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T09:40:00"",""ConNote"":""EAN-125-69691"",""DriverID"":8,""Latitude"":34.4165505,""Longitude"":-79.3711579,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T09:40:00"",""ReceivedBy"":""Narendra Tickoo""}",2016-05-04 09:40:00,Narendra Tickoo,8,2016-05-04 07:00:00
79,68642,555,401,71617,3,2309,2001,8,10,2022-05-03,11681,False,,,"Shop 177, 1754 Kaskar Avenue",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69692""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T09:45:00"",""ConNote"":""EAN-125-69692"",""DriverID"":8,""Latitude"":39.6559424,""Longitude"":-76.1199511,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T09:45:00"",""ReceivedBy"":""Mohini Kaul""}",2016-05-04 09:45:00,Mohini Kaul,8,2016-05-04 07:00:00
80,68643,862,862,71618,3,3062,3062,7,10,2022-05-03,19178,False,,,"Suite 27, 1818 Buecek Boulevard",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-03T12:00:00"",""ConNote"":""EAN-125-69693""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-04T09:50:00"",""ConNote"":""EAN-125-69693"",""DriverID"":8,""Latitude"":44.9264337,""Longitude"":-74.0796081,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-04T09:50:00"",""ReceivedBy"":""Lana Goransson""}",2016-05-04 09:50:00,Lana Goransson,8,2016-05-04 07:00:00
